grant_id,employee_id,system_id,access_level,request_ticket,date_granted,approver_id,access_end_date
G202303,E10411,TMS,Superuser,RITM102484,2025-06-11,E11086,
G202304,E10689,LSP,Standard User,RITM101312,2025-06-11,E10773,
G202305,E10899,FCR,Administrator,RITM102621,2025-06-11,E10324,
G202306,E10180,FCR,Administrator,RITM102417,2025-06-12,E10669,2025-06-17
G202307,E10211,FCR,Administrator,RITM102421,2025-06-12,E10669,2025-06-17
G202308,E10307,GL01,Administrator,RITM102460,2025-06-12,E10669,2025-06-16
G202309,E10875,GL01,Standard User,RITM101672,2025-06-12,E10867,
G202310,E11206,TMS,Superuser,RITM102696,2025-06-12,E10669,
G202311,E10165,LSP,Standard User,RITM100306,2025-06-13,E10650,
G202312,E11002,GL01,Standard User,RITM101915,2025-06-13,E10034,
G202313,E11028,TMS,Read Only,RITM101962,2025-06-13,E10981,
G202314,E11076,FCR,Standard User,RITM102044,2025-06-13,E10575,
G202315,E10334,TMS,Database Administrator,RITM102465,2025-06-16,E10324,
G202316,E10569,GL01,Read Only,RITM101068,2025-06-16,E10648,
G202317,E10594,LSP,Standard User,RITM101115,2025-06-16,E10371,
G202318,E10180,GL01,Superuser,RITM102420,2025-06-17,E10141,2025-06-25
G202319,E10224,GL01,Database Administrator,RITM102433,2025-06-17,E10141,2025-06-20
G202320,E10555,FCR,Standard User,RITM101040,2025-06-17,E10682,
G202321,E10780,TMS,Power User,RITM101487,2025-06-17,E10179,2025-09-19
G202322,E10899,GL01,Superuser,RITM102620,2025-06-17,E10324,
G202323,E11036,GL01,Database Administrator,RITM102654,2025-06-17,E10669,2025-10-27
G202324,E10125,LSP,Standard User,RITM100229,2025-06-18,E11111,
G202325,E10435,LSP,Standard User,RITM100804,2025-06-18,E10102,2025-12-11
G202326,E10524,TMS,Database Administrator,RITM102521,2025-06-18,E10141,2025-10-15
G202327,E10555,GL01,Read Only,RITM101041,2025-06-18,E11138,
G202328,E10688,LSP,Superuser,RITM102573,2025-06-18,E10669,
G202329,E10173,GL01,Standard User,RITM100318,2025-06-20,,
G202330,E10279,FCR,Superuser,RITM102448,2025-06-23,E11086,2025-06-24
G202331,E10592,FCR,Administrator,RITM102535,2025-06-23,E11086,2025-06-25
G202332,E10807,LSP,Superuser,RITM102600,2025-06-23,E10141,2025-06-26
G202333,E10869,LSP,Standard User,RITM101656,2025-06-23,E10246,
G202334,E11079,FCR,Power User,RITM102051,2025-06-23,E10968,2025-10-22
G202335,E10859,LSP,Read Only,RITM101637,2025-06-24,,2025-10-16
G202336,E10869,TMS,Standard User,RITM101655,2025-06-24,E10542,
G202337,E10869,FCR,Standard User,RITM101657,2025-06-24,E10965,
G202338,E10927,LSP,Administrator,RITM102628,2025-06-24,E10765,
G202339,E11187,TMS,Administrator,RITM102686,2025-06-24,E10324,2025-06-25
G202340,E10132,FCR,Superuser,RITM102413,2025-06-25,E10669,2025-06-30
G202341,E10011,LSP,Standard User,RITM100019,2025-06-26,E10934,
G202342,E10095,FCR,Administrator,RITM102403,2025-06-26,E10765,2025-07-03
G202343,E10357,LSP,Read Only,RITM100649,2025-06-26,E10841,
G202344,E10480,FCR,Power User,RITM100898,2025-06-27,E10575,
G202345,E10566,FCR,Read Only,RITM101061,2025-06-27,,
G202346,E10759,LSP,Power User,RITM101441,2025-06-27,E10122,2025-11-18
G202347,E10774,LSP,Superuser,RITM102590,2025-06-27,E11086,
G202348,E10120,TMS,Database Administrator,RITM102407,2025-06-30,E10324,
G202349,E10510,FCR,Power User,RITM100958,2025-06-30,E10348,
G202350,E10537,FCR,Database Administrator,RITM102523,2025-06-30,E10324,
G202351,E10451,FCR,Standard User,RITM100837,2025-07-01,E10179,
G202352,E10480,TMS,Standard User,RITM100899,2025-07-01,E10179,
G202353,E10441,FCR,Administrator,RITM102498,2025-07-02,E10765,
G202354,E10492,LSP,Power User,RITM100928,2025-07-02,E10059,
G202355,E10519,GL01,Standard User,RITM100973,2025-07-02,E10773,
G202356,E11095,TMS,Power User,RITM102077,2025-07-02,E10102,
G202357,E11098,FCR,Power User,RITM102082,2025-07-02,E10017,
G202358,E10446,FCR,Superuser,RITM102499,2025-07-03,E11086,
G202359,E10715,LSP,Read Only,RITM101354,2025-07-03,E10966,
G202360,E10003,LSP,Standard User,RITM100005,2025-07-07,E10102,
G202361,E11149,LSP,Read Only,RITM102176,2025-07-07,E11003,2025-09-19
G202362,E11098,GL01,Standard User,RITM102081,2025-07-08,E10773,
G202363,E10774,LSP,Read Only,RITM101472,2025-07-09,E10603,
G202364,E10991,TMS,Read Only,RITM101895,2025-07-09,E10106,
G202365,E11049,LSP,Read Only,RITM101998,2025-07-09,E10289,2025-10-28
G202366,E10012,GL01,Standard User,RITM100021,2025-07-10,E10966,
G202367,E10156,LSP,Standard User,RITM100290,2025-07-10,E10246,
G202368,E10216,GL01,Administrator,RITM102426,2025-07-10,E11086,
G202369,E10776,LSP,Standard User,RITM101476,2025-07-10,E10648,2025-09-18
G202370,E10224,GL01,Superuser,RITM102431,2025-07-11,E10141,2025-07-15
G202371,E10498,LSP,Power User,RITM100938,2025-07-11,E10221,
G202372,E10814,GL01,Standard User,RITM101551,2025-07-11,E10968,
G202373,E10133,LSP,Standard User,RITM100244,2025-07-14,E10648,
G202374,E10513,TMS,Administrator,RITM102515,2025-07-14,E10765,2025-12-05
G202375,E10672,LSP,Read Only,RITM101270,2025-07-14,,
G202376,E10714,FCR,Administrator,RITM102574,2025-07-14,E11086,2025-07-15
G202377,E10828,TMS,Superuser,RITM102609,2025-07-14,E11086,
G202378,E10927,LSP,Administrator,RITM102629,2025-07-14,E10324,2025-07-16
G202379,E11039,FCR,Database Administrator,RITM102658,2025-07-14,E10141,2025-07-18
G202380,E10021,LSP,Power User,RITM100034,2025-07-15,E10380,
G202381,E10153,GL01,Standard User,RITM100282,2025-07-15,E10587,2025-10-29
G202382,E10513,TMS,Superuser,RITM102514,2025-07-15,E10669,2025-07-22
G202383,E10672,FCR,Read Only,RITM101269,2025-07-15,E10648,2025-08-21
G202384,E10775,LSP,Read Only,RITM101474,2025-07-15,,
G202385,E10814,LSP,Power User,RITM101552,2025-07-15,E10841,2025-09-15
G202386,E11075,FCR,Database Administrator,RITM102666,2025-07-15,E10765,2025-07-18
G202387,E11086,LSP,Read Only,RITM102062,2025-07-15,E11082,
G202388,E11185,GL01,Read Only,RITM102245,2025-07-15,E10664,
G202389,E10101,GL01,Standard User,RITM100179,2025-07-16,E10706,
G202390,E10101,TMS,Standard User,RITM100180,2025-07-16,E10716,
G202391,E10270,FCR,Administrator,RITM102444,2025-07-16,E11086,2025-07-21
G202392,E10384,TMS,Administrator,RITM102479,2025-07-16,E10765,
G202393,E10620,GL01,Administrator,RITM102542,2025-07-16,E10669,2025-07-22
G202394,E10672,GL01,Standard User,RITM101268,2025-07-16,E10114,
G202395,E10931,GL01,Standard User,RITM101790,2025-07-16,,
G202396,E10081,LSP,Power User,RITM100135,2025-07-17,E10968,2025-10-03
G202397,E10879,LSP,Read Only,RITM101679,2025-07-17,E10187,
G202398,E10931,LSP,Standard User,RITM101791,2025-07-17,E10114,
G202399,E11161,FCR,Standard User,RITM102197,2025-07-17,E10187,
G202400,E10631,GL01,Power User,RITM101183,2025-07-18,E10650,
G202401,E11119,LSP,Standard User,RITM102121,2025-07-18,E10762,
G202402,E11161,GL01,Standard User,RITM102198,2025-07-18,E10603,
G202403,E11185,LSP,Read Only,RITM102244,2025-07-18,E10106,
G202404,E10211,GL01,Superuser,RITM102423,2025-07-21,E11086,2025-07-22
G202405,E10552,LSP,Power User,RITM101035,2025-07-21,E10587,
G202406,E10663,GL01,Superuser,RITM102568,2025-07-21,E10324,2025-07-23
G202407,E11161,LSP,Standard User,RITM102199,2025-07-21,E11136,
G202408,E11240,LSP,Standard User,RITM102352,2025-07-21,E10017,
G202409,E10402,LSP,Power User,RITM100736,2025-07-22,E10288,2025-10-29
G202410,E10641,LSP,Power User,RITM101203,2025-07-22,E10644,
G202411,E11240,TMS,Standard User,RITM102350,2025-07-22,E10371,
G202412,E11240,FCR,Power User,RITM102351,2025-07-23,E10764,
G202413,E10084,GL01,Read Only,RITM100142,2025-07-24,E10966,
G202414,E10214,FCR,Standard User,RITM100398,2025-07-24,E10102,
G202415,E10284,FCR,Superuser,RITM102452,2025-07-24,E11086,
G202416,E10524,FCR,Administrator,RITM102520,2025-07-24,E11086,2025-07-28
G202417,E10830,LSP,Power User,RITM101589,2025-07-24,E10044,
G202418,E10539,LSP,Standard User,RITM101011,2025-07-25,E10752,2025-12-11
G202419,E10694,LSP,Standard User,RITM101321,2025-07-25,E11003,
G202420,E10918,GL01,Power User,RITM101765,2025-07-25,E10107,
G202421,E11074,LSP,Administrator,RITM102663,2025-07-25,E10141,
G202422,E11118,TMS,Read Only,RITM102119,2025-07-25,E10648,
G202423,E10186,LSP,Power User,RITM100343,2025-07-28,,
G202424,E10628,LSP,Superuser,RITM102552,2025-07-28,E10141,2025-07-30
G202425,E10810,TMS,Database Administrator,RITM102602,2025-07-28,E10765,
G202426,E10524,TMS,Administrator,RITM102518,2025-07-29,E10141,2025-07-31
G202427,E10827,TMS,Read Only,RITM101581,2025-07-30,E10745,
G202428,E10827,FCR,Standard User,RITM101583,2025-07-30,E11111,
G202429,E10008,GL01,Standard User,RITM100012,2025-07-31,E10867,
G202430,E10023,GL01,Standard User,RITM100038,2025-07-31,E10246,
G202431,E10279,GL01,Standard User,RITM100515,2025-07-31,E10323,2025-08-28
G202432,E10663,FCR,Power User,RITM101255,2025-07-31,E11136,
G202433,E10812,GL01,Read Only,RITM101548,2025-07-31,E10102,
G202434,E10008,TMS,Standard User,RITM100013,2025-08-01,E10882,
G202435,E10548,LSP,Power User,RITM101027,2025-08-01,E10575,2025-11-12
G202436,E10628,LSP,Database Administrator,RITM102551,2025-08-01,E10141,
G202437,E10009,GL01,Read Only,RITM100016,2025-08-04,E10200,
G202438,E10807,FCR,Administrator,RITM102598,2025-08-04,E10141,2025-12-12
G202439,E10827,GL01,Standard User,RITM101582,2025-08-04,E10581,
G202440,E11098,GL01,Standard User,RITM102083,2025-08-04,E10371,
G202441,E10095,TMS,Database Administrator,RITM102401,2025-08-05,E10669,2025-08-12
G202442,E10742,LSP,Read Only,RITM101409,2025-08-05,E11111,
G202443,E10333,GL01,Read Only,RITM100609,2025-08-06,E10664,
G202444,E10099,LSP,Standard User,RITM100176,2025-08-07,E10017,
G202445,E10115,FCR,Administrator,RITM102404,2025-08-07,E10141,
G202446,E10741,FCR,Read Only,RITM101405,2025-08-07,E10745,
G202447,E10846,LSP,Read Only,RITM101613,2025-08-07,E10107,
G202448,E10425,TMS,Standard User,RITM100780,2025-08-08,E10762,
G202449,E11191,TMS,Power User,RITM102260,2025-08-08,E10288,
G202450,E10246,LSP,Standard User,RITM100460,2025-08-11,E11223,
G202451,E10307,FCR,Administrator,RITM102461,2025-08-11,E10765,2025-08-14
G202452,E10963,TMS,Administrator,RITM102636,2025-08-11,E10141,
G202453,E10741,TMS,Power User,RITM101406,2025-08-12,E10114,
G202454,E11044,GL01,Superuser,RITM102659,2025-08-12,E10141,
G202455,E11115,LSP,Administrator,RITM102673,2025-08-12,E11086,2025-08-14
G202456,E10618,GL01,Read Only,RITM101164,2025-08-13,E10644,
G202457,E10139,LSP,Standard User,RITM100253,2025-08-14,E10587,
G202458,E10514,GL01,Power User,RITM100963,2025-08-14,E10017,2025-09-18
G202459,E11026,LSP,Standard User,RITM101958,2025-08-15,E10575,
G202460,E10178,LSP,Standard User,RITM100328,2025-08-18,E10831,
G202461,E10432,LSP,Superuser,RITM102496,2025-08-18,E10765,2025-08-21
G202462,E10861,FCR,Read Only,RITM101640,2025-08-18,E10968,
G202463,E10890,TMS,Superuser,RITM102616,2025-08-18,E10141,
G202464,E10861,GL01,Standard User,RITM101639,2025-08-19,E10841,
G202465,E11005,LSP,Read Only,RITM101922,2025-08-19,E10966,
G202466,E10480,TMS,Database Administrator,RITM102513,2025-08-20,E10141,
G202467,E10422,LSP,Read Only,RITM100775,2025-08-21,E10968,
G202468,E10998,FCR,Power User,RITM101907,2025-08-21,E10100,
G202469,E10399,TMS,Read Only,RITM100728,2025-08-22,E10575,
G202470,E10422,GL01,Standard User,RITM100774,2025-08-22,E10317,
G202471,E10614,FCR,Read Only,RITM101155,2025-08-22,E10841,
G202472,E10729,LSP,Standard User,RITM101380,2025-08-22,E10745,
G202473,E10422,FCR,Standard User,RITM100773,2025-08-25,E10371,
G202474,E10480,FCR,Administrator,RITM102512,2025-08-25,E10765,2025-09-02
G202475,E10120,TMS,Power User,RITM100218,2025-08-26,E10357,
G202476,E10919,LSP,Read Only,RITM101767,2025-08-26,E10122,
G202477,E10945,GL01,Standard User,RITM101816,2025-08-26,E10752,2025-10-17
G202478,E10133,LSP,Read Only,RITM100245,2025-08-27,E11003,
G202479,E10035,TMS,Database Administrator,RITM102388,2025-08-28,E10141,
G202480,E10095,LSP,Power User,RITM100171,2025-08-28,E10323,2025-11-13
G202481,E10270,GL01,Administrator,RITM102445,2025-08-28,E10765,2025-09-03
G202482,E10762,LSP,Power User,RITM101446,2025-08-28,E10745,
G202483,E10951,TMS,Superuser,RITM102632,2025-08-28,E10669,
G202484,E11075,FCR,Read Only,RITM102043,2025-08-28,E10648,
G202485,E11145,FCR,Power User,RITM102170,2025-08-28,E10380,
G202486,E10034,GL01,Standard User,RITM100056,2025-08-29,E10542,
G202487,E10495,GL01,Standard User,RITM100933,2025-08-29,E10981,
G202488,E10714,TMS,Administrator,RITM102577,2025-08-29,E11086,
G202489,E10735,FCR,Superuser,RITM102578,2025-08-29,E10141,2025-09-04
G202490,E10761,FCR,Read Only,RITM101444,2025-08-29,E10867,
G202491,E11141,GL01,Read Only,RITM102161,2025-08-29,E10716,
G202492,E10092,FCR,Standard User,RITM100163,2025-09-02,E10246,
G202493,E10600,LSP,Database Administrator,RITM102538,2025-09-02,E10765,2025-09-09
G202494,E10761,TMS,Standard User,RITM101443,2025-09-02,E10762,
G202495,E10629,GL01,Standard User,RITM101180,2025-09-03,E10106,2025-10-28
G202496,E11131,TMS,Database Administrator,RITM102675,2025-09-03,E10324,2025-09-08
G202497,E10900,FCR,Standard User,RITM101724,2025-09-04,,
G202498,E10667,LSP,Read Only,RITM101262,2025-09-09,E10146,
G202499,E10707,LSP,Power User,RITM101341,2025-09-09,E10146,
G202500,E10741,LSP,Standard User,RITM101407,2025-09-09,E10683,2025-10-21
G202501,E10180,TMS,Administrator,RITM102418,2025-09-10,E11086,
G202502,E10217,GL01,Read Only,RITM100406,2025-09-10,E10289,
G202503,E10411,GL01,Database Administrator,RITM102486,2025-09-10,E10765,2025-09-12
G202504,E10132,GL01,Superuser,RITM102414,2025-09-11,E10141,2025-09-16
G202505,E10428,GL01,Read Only,RITM100791,2025-09-11,E10146,
G202506,E10671,LSP,Read Only,RITM101267,2025-09-11,,
G202507,E10828,LSP,Administrator,RITM102610,2025-09-11,E11086,2025-09-12
G202508,E10869,TMS,Administrator,RITM102612,2025-09-11,E10141,2025-09-12
G202509,E10217,LSP,Power User,RITM100407,2025-09-12,E10288,
G202510,E10217,FCR,Read Only,RITM100408,2025-09-12,E10179,
G202511,E10521,FCR,Read Only,RITM100975,2025-09-12,,
G202512,E10168,TMS,Standard User,RITM100311,2025-09-15,E10122,
G202513,E10457,TMS,Administrator,RITM102506,2025-09-15,E10669,2025-09-22
G202514,E10521,LSP,Power User,RITM100976,2025-09-15,E10100,
G202515,E10628,GL01,Administrator,RITM102550,2025-09-15,E10141,2025-09-19
G202516,E11071,LSP,Read Only,RITM102033,2025-09-15,E10706,
G202517,E11232,GL01,Power User,RITM102336,2025-09-15,E10179,2025-10-31
G202518,E10442,LSP,Read Only,RITM100818,2025-09-16,E10581,
G202519,E10824,FCR,Power User,RITM101578,2025-09-16,E10773,
G202520,E11035,TMS,Database Administrator,RITM102651,2025-09-16,E10324,
G202521,E10198,LSP,Read Only,RITM100368,2025-09-17,E10179,2025-10-21
G202522,E10427,TMS,Read Only,RITM100787,2025-09-17,E10581,
G202523,E10522,LSP,Read Only,RITM100979,2025-09-17,E10706,
G202524,E10807,FCR,Administrator,RITM102599,2025-09-17,E11086,2025-09-23
G202525,E10772,TMS,Power User,RITM101468,2025-09-18,E10575,
G202526,E10008,TMS,Power User,RITM100014,2025-09-19,E10348,
G202527,E10035,TMS,Administrator,RITM102389,2025-09-19,E10324,
G202528,E10746,GL01,Read Only,RITM101416,2025-09-19,E10069,
G202529,E10023,FCR,Database Administrator,RITM102386,2025-09-22,E11086,
G202530,E10683,GL01,Read Only,RITM101296,2025-09-22,E10934,
G202531,E10849,LSP,Standard User,RITM101620,2025-09-22,E10575,2025-10-29
G202532,E11132,LSP,Read Only,RITM102140,2025-09-22,E10650,2025-11-13
G202533,E11231,LSP,Read Only,RITM102333,2025-09-22,E11043,
G202534,E10814,LSP,Standard User,RITM101553,2025-09-23,E10317,
G202535,E10881,TMS,Power User,RITM101685,2025-09-23,E10965,
G202536,E11048,GL01,Administrator,RITM102660,2025-09-23,E10141,2025-09-25
G202537,E11081,LSP,Power User,RITM102054,2025-09-23,E10059,
G202538,E11006,FCR,Administrator,RITM102643,2025-09-24,E10765,
G202539,E11245,FCR,Power User,RITM102367,2025-09-24,E10146,
G202540,E10404,GL01,Read Only,RITM100740,2025-09-25,E10762,
G202541,E10537,GL01,Administrator,RITM102524,2025-09-25,E10765,2025-09-30
G202542,E10543,GL01,Standard User,RITM101018,2025-09-25,E10882,
G202543,E10040,FCR,Administrator,RITM102392,2025-09-26,E11086,
G202544,E10422,GL01,Database Administrator,RITM102491,2025-09-26,E11086,
G202545,E10160,FCR,Standard User,RITM100297,2025-09-29,E10968,
G202546,E10736,TMS,Standard User,RITM101393,2025-09-29,E10706,
G202547,E10095,TMS,Administrator,RITM102400,2025-09-30,E10141,
G202548,E10576,LSP,Administrator,RITM102533,2025-09-30,E10141,
G202549,E10610,TMS,Read Only,RITM101148,2025-09-30,E10171,
G202550,E10731,GL01,Standard User,RITM101383,2025-09-30,E10102,
G202551,E10806,GL01,Standard User,RITM101534,2025-09-30,E10968,
G202552,E10806,FCR,Standard User,RITM101535,2025-09-30,E10102,
G202553,E10951,FCR,Administrator,RITM102630,2025-09-30,E10669,
G202554,E11094,TMS,Administrator,RITM102669,2025-09-30,E10141,
G202555,E10865,TMS,Standard User,RITM101648,2025-10-01,E10317,
G202556,E10217,TMS,Database Administrator,RITM102428,2025-10-02,E10141,2025-10-03
G202557,E10229,FCR,Power User,RITM100432,2025-10-02,E10289,
G202558,E10291,LSP,Administrator,RITM102453,2025-10-02,E10141,
G202559,E10480,GL01,Standard User,RITM100900,2025-10-02,E10882,
G202560,E10610,FCR,Read Only,RITM101147,2025-10-03,E10380,
G202561,E11050,LSP,Read Only,RITM102000,2025-10-03,E10791,
G202562,E11177,TMS,Administrator,RITM102682,2025-10-03,E10141,2025-10-07
G202563,E11187,GL01,Administrator,RITM102687,2025-10-06,E10765,
G202564,E10753,LSP,Administrator,RITM102583,2025-10-07,E10669,2025-10-10
G202565,E10999,GL01,Power User,RITM101908,2025-10-07,E10764,
G202566,E10999,LSP,Read Only,RITM101909,2025-10-07,E10683,
G202567,E10122,TMS,Read Only,RITM100223,2025-10-08,E10221,2025-11-17
G202568,E10126,TMS,Superuser,RITM102409,2025-10-08,E11086,2025-10-10
G202569,E10321,LSP,Read Only,RITM100588,2025-10-08,E11069,
G202570,E10038,GL01,Standard User,RITM100062,2025-10-09,E10575,2025-12-23
G202571,E10663,LSP,Administrator,RITM102569,2025-10-09,E11086,2025-10-15
G202572,E10675,GL01,Power User,RITM101279,2025-10-09,E10357,
G202573,E10908,LSP,Power User,RITM101740,2025-10-09,E11082,
G202574,E10022,LSP,Database Administrator,RITM102384,2025-10-10,E10765,
G202575,E10217,LSP,Administrator,RITM102427,2025-10-10,E10324,2025-10-13
G202576,E10266,GL01,Administrator,RITM102440,2025-10-13,E10669,2025-10-20
G202577,E10556,LSP,Read Only,RITM101042,2025-10-13,,
G202578,E10180,TMS,Standard User,RITM100335,2025-10-14,E11111,
G202579,E10514,GL01,Standard User,RITM100964,2025-10-14,,
G202580,E10629,TMS,Database Administrator,RITM102553,2025-10-14,E11086,2025-10-30
G202581,E10629,LSP,Administrator,RITM102554,2025-10-14,E10141,2025-10-15
G202582,E10723,LSP,Read Only,RITM101365,2025-10-14,E10449,2025-12-05
G202583,E10822,FCR,Standard User,RITM101572,2025-10-14,,
G202584,E11174,TMS,Read Only,RITM102223,2025-10-14,E11231,
G202585,E10422,TMS,Administrator,RITM102489,2025-10-15,E10669,
G202586,E10453,GL01,Administrator,RITM102502,2025-10-15,E10669,2025-12-23
G202587,E10631,TMS,Standard User,RITM101184,2025-10-16,,
G202588,E10631,GL01,Database Administrator,RITM102557,2025-10-16,E11086,2025-10-22
G202589,E10779,LSP,Standard User,RITM101483,2025-10-16,E10044,
G202590,E10449,LSP,Power User,RITM100832,2025-10-17,E11082,
G202591,E10451,FCR,Read Only,RITM100838,2025-10-17,E10304,
G202592,E11028,GL01,Superuser,RITM102648,2025-10-17,E10765,2025-10-20
G202593,E11154,LSP,Power User,RITM102184,2025-10-17,E11082,
G202594,E10115,TMS,Administrator,RITM102405,2025-10-20,E10141,
G202595,E10188,LSP,Read Only,RITM100345,2025-10-20,E10221,
G202596,E10936,GL01,Standard User,RITM101799,2025-10-20,E10200,2025-12-19
G202597,E11206,TMS,Superuser,RITM102695,2025-10-20,E10669,
G202598,E10216,FCR,Database Administrator,RITM102425,2025-10-21,E10669,
G202599,E10803,LSP,Power User,RITM101529,2025-10-21,E10246,
G202600,E10379,FCR,Administrator,RITM102475,2025-10-22,E10765,2025-10-24
G202601,E10021,LSP,Power User,RITM100035,2025-10-23,E10831,
G202602,E11004,GL01,Read Only,RITM101919,2025-10-23,E10831,
G202603,E10126,TMS,Administrator,RITM102410,2025-10-24,E10141,2025-10-28
G202604,E10147,FCR,Standard User,RITM100269,2025-10-24,E10034,
G202605,E11135,LSP,Read Only,RITM102147,2025-10-27,E10542,
G202606,E11190,GL01,Read Only,RITM102258,2025-10-27,E10706,
G202607,E10566,TMS,Administrator,RITM102532,2025-10-28,E10324,2025-10-29
G202608,E10682,GL01,Read Only,RITM101293,2025-10-28,E10587,
G202609,E10782,GL01,Read Only,RITM101490,2025-10-28,E11043,
G202610,E10926,GL01,Superuser,RITM102626,2025-10-28,E10324,2025-10-29
G202611,E10266,GL01,Database Administrator,RITM102439,2025-10-29,E10141,2025-11-04
G202612,E10464,GL01,Power User,RITM100865,2025-10-29,E11069,2025-12-03
G202613,E10578,LSP,Standard User,RITM101087,2025-10-29,E11082,
G202614,E10620,FCR,Database Administrator,RITM102543,2025-10-29,E10669,2025-11-03
G202615,E10620,TMS,Administrator,RITM102544,2025-10-29,E10765,
G202616,E10967,LSP,Standard User,RITM101856,2025-10-29,E10289,
G202617,E10123,LSP,Read Only,RITM100225,2025-10-30,E10380,
G202618,E10210,LSP,Power User,RITM100391,2025-10-30,E10664,
G202619,E10782,TMS,Read Only,RITM101489,2025-10-30,E10083,
G202620,E10433,LSP,Standard User,RITM100800,2025-10-31,E10044,
G202621,E11133,LSP,Power User,RITM102142,2025-10-31,E10380,
G202622,E10414,TMS,Standard User,RITM100760,2025-11-03,E10102,
G202623,E10422,LSP,Superuser,RITM102488,2025-11-03,E10669,2025-11-07
G202624,E10175,TMS,Power User,RITM100323,2025-11-04,E10122,2025-12-11
G202625,E10263,LSP,Standard User,RITM100489,2025-11-04,E10348,
G202626,E10263,GL01,Read Only,RITM100490,2025-11-04,E11231,
G202627,E10906,GL01,Administrator,RITM102622,2025-11-04,E10141,
G202628,E11114,LSP,Read Only,RITM102110,2025-11-04,E11003,
G202629,E10217,TMS,Administrator,RITM102429,2025-11-05,E10324,2025-11-06
G202630,E10207,LSP,Standard User,RITM100384,2025-11-07,E10965,
G202631,E10126,LSP,Database Administrator,RITM102411,2025-11-10,E10324,
G202632,E10232,FCR,Read Only,RITM100437,2025-11-10,E10017,
G202633,E10729,LSP,Read Only,RITM101381,2025-11-10,E10981,
G202634,E10768,FCR,Standard User,RITM101459,2025-11-10,E10449,2025-12-15
G202635,E10869,LSP,Superuser,RITM102613,2025-11-10,E11086,2025-11-14
G202636,E11065,LSP,Standard User,RITM102023,2025-11-10,E10317,
G202637,E11091,FCR,Power User,RITM102071,2025-11-10,E11082,
G202638,E11209,LSP,Standard User,RITM102288,2025-11-10,E10179,
G202639,E10473,FCR,Power User,RITM100887,2025-11-11,E10317,
G202640,E10521,TMS,Administrator,RITM102517,2025-11-11,E10141,
G202641,E10053,LSP,Standard User,RITM100091,2025-11-12,E11111,
G202642,E10736,TMS,Read Only,RITM101394,2025-11-12,E11136,
G202643,E10930,LSP,Standard User,RITM101789,2025-11-12,E10648,
G202644,E10488,LSP,Read Only,RITM100919,2025-11-13,E10966,
G202645,E10632,TMS,Administrator,RITM102559,2025-11-13,E10141,2025-11-14
G202646,E11170,TMS,Database Administrator,RITM102681,2025-11-13,E10141,
G202647,E11209,GL01,Standard User,RITM102287,2025-11-13,E11016,
G202648,E11218,TMS,Read Only,RITM102305,2025-11-13,E10664,
G202649,E10101,TMS,Read Only,RITM100181,2025-11-14,E10581,
G202650,E10430,GL01,Power User,RITM100796,2025-11-14,E10650,
G202651,E10435,LSP,Power User,RITM100805,2025-11-17,E10348,
G202652,E10994,LSP,Read Only,RITM101900,2025-11-17,E10017,
G202653,E11021,TMS,Power User,RITM101949,2025-11-17,E10317,
G202654,E11021,GL01,Power User,RITM101950,2025-11-17,E10289,
G202655,E11063,GL01,Read Only,RITM102017,2025-11-17,E10179,
G202656,E10936,LSP,Read Only,RITM101800,2025-11-18,,2025-12-17
G202657,E10302,TMS,Administrator,RITM102457,2025-11-19,E10141,
G202658,E10410,FCR,Read Only,RITM100754,2025-11-19,E11082,
G202659,E10651,LSP,Read Only,RITM101225,2025-11-19,E10882,
G202660,E10724,GL01,Read Only,RITM101368,2025-11-19,E10966,
G202661,E11015,GL01,Power User,RITM101936,2025-11-19,E10587,
G202662,E11070,TMS,Standard User,RITM102031,2025-11-19,E10069,
G202663,E11082,LSP,Read Only,RITM102056,2025-11-19,E10762,
G202664,E11181,TMS,Read Only,RITM102239,2025-11-19,E10650,
G202665,E11213,TMS,Read Only,RITM102294,2025-11-19,E10304,
G202666,E11213,FCR,Power User,RITM102296,2025-11-19,E10357,
G202667,E10209,FCR,Standard User,RITM100389,2025-11-20,E10200,
G202668,E10263,TMS,Superuser,RITM102438,2025-11-20,E10669,2025-11-21
G202669,E10468,TMS,Standard User,RITM100874,2025-11-20,E10171,
G202670,E11213,GL01,Standard User,RITM102295,2025-11-20,,
G202671,E10509,GL01,Read Only,RITM100956,2025-11-21,E10304,
G202672,E10284,FCR,Administrator,RITM102451,2025-11-24,E10324,2025-11-26
G202673,E10147,LSP,Read Only,RITM100270,2025-11-25,E11032,
G202674,E10217,TMS,Database Administrator,RITM102430,2025-11-25,E10324,2025-12-02
G202675,E10232,TMS,Power User,RITM100438,2025-11-25,E10017,
G202676,E10655,TMS,Read Only,RITM101235,2025-11-25,E10664,
G202677,E10104,LSP,Read Only,RITM100185,2025-11-26,E10288,
G202678,E10384,FCR,Administrator,RITM102478,2025-11-26,E10765,2025-12-02
G202679,E10824,LSP,Database Administrator,RITM102605,2025-11-28,E11086,
G202680,E10263,LSP,Administrator,RITM102437,2025-12-01,E10765,2025-12-03
G202681,E10481,GL01,Power User,RITM100902,2025-12-02,E10682,
G202682,E10753,FCR,Administrator,RITM102581,2025-12-02,E10765,2025-12-08
G202683,E10870,TMS,Database Administrator,RITM102614,2025-12-02,E10141,
